# https://data.ripple.com/ and whois results
# Ripple Nodes
IP Address|Version|ASN|BGP Prefix|CC|Registry|Allocated|AS Name|Publice Key
206.81.29.171|rippled-1.7.0|14061|206.81.16.0/20|US|arin|1995-08-11|DIGITALOCEAN-ASN, US|n94DBsiU4JjVnjV7qvYPZ6XBjdAT62V1nKqyohDkABpriwQBaXPV
207.180.217.225|rippled-1.6.0|51167|207.180.216.0/23|DE|ripencc|1996-08-21|CONTABO, DE|n9MQqZyvBip3Gsqyw623YMTkE7zTmw9CH1iW6JpbLdJwLgb9hHHX
209.159.147.79|rippled-1.7.0|19318|209.159.144.0/20|US|arin|2009-12-07|IS-AS-1, US|n9KazVbPd8t7quZKD1XEXRRTyErUhNHZuXWaRiJQD6J5Ga6T48kx
209.195.2.50|rippled-1.7.2|6597|209.195.0.0/18|US|arin|1998-01-08|CBDC-6597, US|n9Mh83gUuY4hBXVD9geWHsyVwz5h32rjauLWQCZJVTEbCb5TYs21
209.58.175.162|rippled-1.6.0|59253|209.58.160.0/20|SG|apnic|1999-04-29|LEASEWEB-APAC-SIN-11 Leaseweb Asia Pacific pte. ltd., SG|n9L51Y8nUoxtYrXpTfXUuayVndsF1Q7HMtYHoE6GKVGXXiayt2g2
210.180.64.165|rippled-1.6.0|4766|210.180.64.0/19|KR|apnic|1998-11-24|KIXS-AS-KR Korea Telecom, KR|n9MiVriGLCXv7pteYe3YXXEKqcXYN8mAsr4LgVKeEYTVk3DFntrm
210.242.193.226|rippled-1.7.2|3462|210.242.0.0/16|TW|apnic|1999-03-17|HINET Data Communication Business Group, TW|n9LqhwQf1yzu18hZkWfqhXxFStzUGhzzo44Fp7A3NQAKzjGrvUAg
210.248.166.255|rippled-1.7.0|4713|210.248.0.0/16|JP|apnic|1999-02-09|OCN NTT Communications Corporation, JP|n94sQVphbyMi2jf335kXtCRwaPAu3rX2325ANX6nhjANwpcCAWPc
210.89.181.67|rippled-1.7.2|23576|210.89.176.0/21|KR|apnic|2006-06-23|NHN-AS-KR NAVER Cloud Corp., KR|n9LgvbPC7nrq7oSjKPdnyzbygbDxdzRusb8P8gHxjM6LCzqf1or4
211.192.109.194|rippled-1.7.2|4766|211.192.0.0/13|KR|apnic|2000-05-26|KIXS-AS-KR Korea Telecom, KR|n9K7vcrrQt2vPoKVrLUUbicZewESZjwpFYctevyHPY9wJV91RUYP
211.35.143.75|rippled-1.7.0|4766|211.35.128.0/17|KR|apnic|1999-08-27|KIXS-AS-KR Korea Telecom, KR|n943CzWSgEiug4hSbDqymveiozwtYAv2rvxqjRt8ArQ577Gb4JiX
211.43.8.172|rippled-1.7.0|4766|211.43.0.0/17|KR|apnic|1999-11-18|KIXS-AS-KR Korea Telecom, KR|n94wgxEc6AsNLYtLgGhf62hwgktaKzr74Vt3jp5pDzq1Eg1S62uU
212.227.215.29|rippled-1.7.0|8560|212.227.0.0/16|DE|ripencc|1998-09-10|IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE|n94wUd9YsQDTUVACrHu51wF2rdwdiMrzJcdmBnBtS5AMZpKSbCpp
212.83.147.67|rippled-1.6.0|12876|212.83.128.0/19|FR|ripencc|1998-12-14|Online SAS, FR|n94s5V53w1g4HdEdHdUU1FVrqHTVDbcb7bt44ib9JcM3c281LoDr
213.167.79.24|rippled-1.7.0|13173|213.167.64.0/19|GB|ripencc|2000-04-06|FORESHORE-AS, GB|n9LnTRp3PANZ8nThi6V2MBih8YJf81NX76QZCQLzBEpSBw94pMpX
213.21.215.216|rippled-1.6.0|8285|213.21.192.0/18|LV|ripencc|2001-05-21|VERSIA, LV|n9LxpjCoasfY3qugubvh698kbA2PxxdEExfJUPuDepJ2xc8XtPnb
213.227.142.204|rippled-1.6.0|60781|213.227.128.0/19|NL|ripencc|2000-07-21|LEASEWEB-NL-AMS-01 Netherlands, NL|n9K1e8jW2EkBkWba35Gd1zHJUP5K9gJRZvHfBVwyDNGMxRLCULyi
213.239.194.59|rippled-1.6.0|24940|213.239.192.0/18|DE|ripencc|2003-05-28|HETZNER-AS, DE|n9LZwhPdd3BBjgB18bMh29dMJTRSCrXkzi5waHUcFAvpZCbNLV7t
216.155.136.187|rippled-1.7.2|20473|216.155.128.0/19|US|arin|2008-04-04|AS-CHOOPA, US|n9MMtp1MkcRc3REbsJFR72NSR34xwrvZDqCFnVgVJujCTkqv9ybR
216.194.165.98|rippled-1.7.2|22611|216.194.164.0/22|US|arin|2013-04-02|INMOTION, US|n9LcWLgx4KSdDeL14kvmPx4YRLdKh643TEyFwZ6qm33DE5CQVjVk
217.110.67.200|rippled-1.6.0|8220|217.110.0.0/15|GB|ripencc|2001-01-02|COLT COLT Technology Services Group Limited, GB|n9MttcMD8uXhsKLRYzgjiXz4UJduu875YwPhT7joob6QFUH14YPb
217.16.185.155|rippled-1.7.0|43541|217.16.176.0/20|CZ|ripencc|2009-12-08|VSHOSTING, CZ|n94E1htABUNyXhKXNruur9DDzuNTh21uPcSjDW3nJC5RPi86Vbw3
217.160.142.49|rippled-1.7.2+DEBUG|8560|217.160.0.0/16|DE|ripencc|2001-03-07|IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE|n9M8Rio1iiFWP1XVEkrHTqHtJEciikTKKFKVnihnPjT6nRpQwL7c
217.23.150.197|rippled-1.6.0|197695|217.23.150.0/24|RU|ripencc|2001-05-17|AS-REG, RU|n9MrkHmMGwMNH7tiRs81hMz2LiyYHADG6TS4YpP4wcfgBvYSLsXv
219.117.44.215|rippled-1.7.2|18126|219.117.32.0/20|JP|apnic|2002-03-07|CTCX Chubu Telecommunications Company, Inc., JP|n9Lak2F1QntLK3eYLKoF9ST6WbnXnAtDUZxpCYQvFudfchgPugtW
221.139.1.42|rippled-1.7.2|9318|221.138.0.0/15|KR|apnic|2003-05-30|SKB-AS SK Broadband Co Ltd, KR|n9METHTcLztA2boZF4xvuwqoC8KGLdMB2MDYJZ1P3ZbKDZ2kadEK
23.108.102.27|rippled-1.7.0|59253|23.108.96.0/21|SG|apnic|2013-07-24|LEASEWEB-APAC-SIN-11 Leaseweb Asia Pacific pte. ltd., SG|n9JAKuGzwW9am34DR3JLsU7b9tpgJYCWpoVhHQU6ZKz7FWq97NWd
23.111.226.213|rippled-1.7.0|7979|23.111.226.0/24|NL|ripencc|2013-07-24|SERVERS-COM, US|n9KgTSWop1X41B7UeZHoTJ2pu33Av1k57usR6SrGQsAeeKrivUgj
23.111.236.156|rippled-1.6.0|7979|23.111.236.0/24|NL|ripencc|2013-07-24|SERVERS-COM, US|n9LkPEhFieXyRjr4U2RQw5cRT6syrJytmVfsZLKk8P7QsV3PbQ4H
23.111.236.196|rippled-1.7.0|7979|23.111.236.0/24|NL|ripencc|2013-07-24|SERVERS-COM, US|n9Mkc75AJz7tAmdDgX66fSS1kwADbjsEEaAJWqRdsLRkDybf6bjg
23.253.85.81|rippled-1.6.0|33070|23.253.64.0/18|US|arin|2013-11-08|RMH-14, US|n9L2f6vx2rKvXCRx7qrzzJ4q8UK6NbZDSDTsAtDPWYMBdQBDiTjB
24.134.26.141|rippled-1.7.0|3209|24.134.0.0/16|DE|ripencc|2012-04-25|VODANET International IP-Backbone of Vodafone, DE|n9MLfHR5Xf23Hm6W2WUzjnXKRFB5wQ6JpQLCwpL7piSYFSDDxV8E
3.1.120.206|rippled-1.6.0|16509|3.0.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n9MHE6o3Rj3VQ9g14SJnrGHitRvBMnyWGWmHWTJBHD9341dm8rNM
3.11.68.134|rippled-1.5.0|16509|3.8.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9JtdZa4C53bqbAvmMJ63RXiFrp1vSrfkCen6fALaUHHoEAV2kNQ
3.11.72.65|rippled-1.7.0|16509|3.8.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LnD1J4FpwvkEN5pmN2fy1fGP7XVYELrNk65em6cFyytKjhWvnj
3.112.1.198|rippled-1.7.2|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9MdXDzucpiEKRe3HD3Bzk4XEszQhWe6nNhtYE9XCKKPpAkLbGVR
3.112.138.57|rippled-1.7.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LU6WahLpzsnsp4FMC3VjD1HUSMNTM2YqgYcWpPxJqTPRbKML8F
3.112.207.57|rippled-1.6.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n94MZEAwrZKWdeqJqsjJ83wUszjDUZrjz436anv5RaLqMpBPVZs9
3.112.6.250|rippled-1.7.2|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9K1ezSvB3Nf7QDi8JF979TZVUDSH8uKfqKsdQ6QPMezYTwS7vwT
3.113.103.103|rippled-1.7.2|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9M28eU9z28XWUf7Mt7au7TqHsY876CL6MiLbFs2NHufAdtYTLXk
3.113.111.18|rippled-1.6.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9MUk3SxajmceYDbfk6Bisbta7m8b4XzYXWRcaT4KfkfyLbpZGCe
3.113.127.188|rippled-1.7.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9M6SeZPCo5h4KcNAJk4GDvsKPdhNpk2UjKFnyw9mH86MDPH1Ut1
3.113.173.90|rippled-1.7.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9MemUias93b2koQ3r8aiPZxbmGxMWL7unW7ExAUeuHdi1bq5dHT
3.113.31.141|rippled-1.7.2|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9Jm86oaC1F427YwQePiNH7L3FJk3KhXeYawFwKM7EaKit5AM9BX
3.113.42.116|rippled-1.7.2|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n944HRKE48H4Zb4x4owVZZNWpfDZZ4f1UoTmnDifqa7WMqPLGvj3
3.113.5.183|rippled-1.7.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9K8j9a1c8eZQCASad4FnxTABxXppBsuq5C7FtF2MiBHbqbjz66u
3.12.222.105|rippled-1.7.0|16509|3.12.0.0/16|US|arin|2017-12-20|AMAZON-02, US|n9LXgN4uhbNVcfwa5kcwUbkqBwbSTArb5uy7RqSKVgFc9Bm2SVR9
3.121.247.139|rippled-1.6.0|16509|3.120.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LfZsRC1TbEAE5h4umpxiqUHVwnMR1kMEFswxwTospMVyzuNXf3
3.123.41.213|rippled-1.6.0|16509|3.120.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LXm8QC77wKCkw58yiCyECw1tR2zJAm8LZQfehYGBR1YZ7HE6JH
3.124.33.199|rippled-1.6.0|16509|3.124.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9MJXnWZYyhnDQf1DzaZYr2HJCNYkZ2jRjbaX4GmZ8DrHNmZvyZL
3.125.116.250|rippled-1.7.0|16509|3.124.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n94hs2xVSVmddTR63iAGXLbTYtY8RDAQtzdk2HL46L7f5ipg4zTV
3.133.174.237|rippled-1.6.0|16509|3.132.0.0/14|US|arin|2018-06-25|AMAZON-02, US|n94KFhaEETVrZpJP2B4ok5Gzk6GBCyNSVPJojmxKNw7fTsNrf8FW
3.135.235.126|rippled-1.7.0|16509|3.132.0.0/14|US|arin|2018-06-25|AMAZON-02, US|n9Mp6E9qyZQs1JSXCHSSwmqjXBu3akJRdu6Ktr1mpQErQX6vDBi6
3.137.51.235|rippled-1.7.0|16509|3.136.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n9MbcYGKD197hTYS3LXtom1o6Wa9QcfYhSQzhZU6HPHEhL6BWN36
3.138.221.103|rippled-1.6.0|16509|3.136.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n9Jd22zTWKkndPgxVfRNWHBvGzwaYhby58UKsTaCcXK8JDiVurCR
3.16.202.165|rippled-1.6.0|16509|3.16.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9JZSgu5wkNuMuZH6rJa6mop3E4FZTgsv8S8ntsbyDDc3vddeBLL
3.17.0.103|rippled-1.7.0|16509|3.16.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LzH5sK4zeNVccpQn91SCcJrjyBWQw6PYXvUvhLSBUcVNxaKwFZ
3.17.11.244|rippled-1.7.0|16509|3.16.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9KFYMZC2esGUPHHDkxNcqPck4Xk7buK33XJG92SCtYEDtYfGAk7
3.19.227.98|rippled-1.7.2|16509|3.16.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9L5yUNvpuEKQgjBGbjdxHAg48URRbqCvvVJ48Bn6ndfMri98pPU
3.21.24.45|rippled-1.1.1|16509|3.20.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9KshZPMMTEySkjenFdodX2E49REm39xdM4na5DKTwWdKxyor2iy
3.211.36.216|rippled-1.7.0|14618|3.208.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9MPSz1AjxkpFdKq3QkMe4rZpNjRVuaBrtNYCStBxbtkb95eY4oD
3.216.68.48|rippled-1.7.0|14618|3.208.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9JewiDJszSGRWdb4HenbzPuAGVe2W7LFSr3DZn2vEKDHmQ6cTV4
3.217.133.209|rippled-1.7.2|14618|3.208.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9MmukxYweEiFcv6UQkoXxyNZPfCgfYeYTqkFZyrpymWMUXDE2gp
3.220.170.112|rippled-1.7.2|14618|3.208.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n94nyD6qRBe4ZCz3Ly8XUrNe36T4vrbRJovLsk7uXSvaeFRJHkyv
3.225.173.157|rippled-1.7.2|14618|3.224.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9KFvVW566nrnGRdGFZbJ9GofoJPVJPEXLnrfNnRkzNaoYL4NncK
3.229.130.58|rippled-1.6.0|14618|3.224.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9Lsu4TMUfQBJGt7W8UnySiuRYiJTAS9xxb1bkuc9yfqoAaVkCgT
3.23.48.63|rippled-1.7.0|16509|3.20.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9K62ydyusvh4KQhm5eHTXs15MG6eaRZCkcMZniVtfChsqzEKaLP
3.249.175.39|rippled-1.7.0|16509|3.248.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n94Mz2JWkpoJogMN35gbTb8WxiUzVqqghPE7G1isHccqhDBDidBN
3.249.76.15|rippled-1.7.0|16509|3.248.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n9Jx5VPFeJ1jpirQy3u14GYf2v4xhVYCd8GTsu3daNy5Nk8zsSeA
3.34.164.205|rippled-1.6.0|16509|3.34.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n94fM1B3aLTh43eqM4qYpgAyPpHWkLDyjLWBCdgupqvPCiReFupL
3.34.95.27|rippled-1.5.0|16509|3.34.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n9MSCFHt3hcm9enBLDfFAbcYGsBzgGPTtf8ACKdc7LpYhoH1CMca
3.36.30.227|rippled-1.7.2|16509|3.36.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9KCg7JkW25v1aCGLpdrggeMzEEh795XvGuagtUDzZGYvZCBn3eB
3.36.84.165|rippled-1.6.0|16509|3.36.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9Mcx5XCLghXBNK1iQF1hT2R6PTV1QdE1C6yxZHycNgDtWmDhARw
3.66.213.194|rippled-1.7.0|16509|3.64.0.0/12|US|arin|2017-12-20|AMAZON-02, US|n9MBqAz93CQxpbVu8guYenyQRiFjswdowQVfnL7PS8Fjx6LUDUka
3.66.33.223|rippled-1.7.0|16509|3.64.0.0/12|US|arin|2017-12-20|AMAZON-02, US|n94JM8SQq6b12YsJkP4iGbr1guGWzKA4rmNNtMZaG9wNaLki6Muc
3.8.213.236|rippled-1.7.2|16509|3.8.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9Lok3ryuFNDmkrYf8EKeiTWXhPA1C4LzhA9vjDBCqoCNrHLUkda
31.221.59.211|rippled-1.7.2|25180|31.221.0.0/17|GB|ripencc|2011-05-11|EXPONENTIAL-E-AS, GB|n9KPktHfDfPS3mqfvqhmW3sSpAeeU1WmeUVmhLAasidzqgM75Qoq
31.40.218.122|rippled-1.7.0|56630|31.40.216.0/22|LT|ripencc|2018-11-09|MELBICOM-EU-AS Melbikomas UAB, LT|n9MpcYY2KyZbjvMcH8S2D1QrG31XvUhQzStBsND5HgvkTXSpkkKG
34.105.169.203|rippled-1.7.2|15169|34.104.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9K9NUJ7rScrXbQhsKGGS2eqPdQDJSC1HMMnFEVsDAvagfGqqJWA
34.105.206.210|rippled-1.7.2|15169|34.104.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9KaXGFU8FmKz6y5wpEWQeS5H83UcUPLcDqrvzuhJSJqpoADBNSg
34.105.213.191|rippled-1.6.0|15169|34.104.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9LY7QErNXxXh6M5UxbTqEQ7Utq7JSBzgofGSwFKsp1yaw9FFZSm
34.122.171.174|rippled-1.7.0-b2|15169|34.120.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9J6MfXuV5hnASpuShrEDdBCz11sGpzRQ2iPz3JQGFQTgK2yjPWh
34.152.7.46|rippled-1.6.0|15169|34.152.0.0/16|US|arin|2021-01-08|GOOGLE, US|n9MdKUbpBzRt9WmSS6G2sWYRZnjtdF5c76i43tnasioY4gEf4onn
34.193.207.130|rippled-1.7.2|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9JmeBtJHCkmtKJP7epqwcdWHwQj9Pa2gXqFd8BvfMPNaD8vLNjA
34.195.124.95|rippled-1.7.2|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9JtnHM3PusJeH8ZS13ZPL2fYUEq4oKxePNVMCGex9GfFBMHi5xm
34.196.160.138|rippled-1.6.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9LtPEUQ6gXy8ozNnCsZ71xR9uCtu7NVhqpBVhAWF2cZ3YGyMA6a
34.198.251.181|rippled-1.7.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n94K8w9fhyKNSVrp17YsrWCpyVFTQxFUvdXamY9ijsfC1xhxmUgs
34.201.63.178|rippled-1.7.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9JxxUPw1QWJkcGgTUhoYFMm49DPy7wnvMoDskG6ican85oZSD6c
34.203.212.176|rippled-1.5.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n94PZNu7gJZY3VXk98JhoydJzH9AdBJ99zx6vWN8PcA6L94ZmD4h
34.204.175.215|rippled-1.7.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9Lma4n54JqT6obWZN79PXcojoqawqqw4KiSpwhByBozM7FX5E9f
34.205.233.231|rippled-1.7.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9Mqwsfvh98BWgtVzWRc5MZeCyAfKYJe1KeND937Pj3GoT7U9UJ7
34.210.87.206|rippled-1.7.2|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9LXHjbYjz5byTrS5gf37WJj5XvdeXmdWCCJHL59wvpbXe5GT4f3
34.213.112.56|rippled-1.7.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n94GMgUF4bRm2dcvx1a9A4aA1LoXCZMzG2Xq5pDJ2NsnsXZgmNa1
34.214.107.155|rippled-1.7.2|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n94Npdn5sbFVKDDYnSCBPRauoMKpP8RwTmLEAMfy1NijNzvVB4J3
34.215.107.187|rippled-1.7.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9Kg8QVVCGLwTJBgZ12jtZzSajDA1HEEZUjV4tiKEZ7STXE2TXMh
34.216.199.10|rippled-1.6.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9LXT5Nf4JKUrxGR8iiEWQcYgT8eNZxDrwy1p6quAg9bmHKYfJtd
34.221.161.114|rippled-1.7.2|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9MozjnGB3tpULewtTsVtuudg5JqYFyV3QFdAtVLzJaxHcBaxuXD
34.222.164.202|rippled-1.7.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9Ka3ykhWtpYviE3ztPB3ca7V7umFn9wCuopHBK7McvbXcboZobr
34.224.252.48|rippled-1.7.2|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9Lct8FqodVGEZaXctPePLrV9waD6BZK1nhryoHyk1YLbqEubavM
34.227.191.219|rippled-1.7.0|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9KVSJSNbRKueeGzbVYbUGTww55H4Xn5QpFi9jS9VcwNYurxZGJV
34.229.128.152|rippled-1.7.0|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9MqFgf89C1Q81rUXmunZjhFr1sZwaaQYoknVzTVwNC9ky9u2Mxb
34.237.7.90|rippled-1.7.0|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9MDu3o2XD5CRoNMSYSUFRsiDjuFvP13QQ2yNTEdVUDHycVtL4m9
34.238.170.185|rippled-1.7.2|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9Lb9bqepiMeKc6HkuwiKMcgDcC7FuoRJShyuVt57Q4NBjWZhv1E
34.243.235.237|rippled-1.6.0|16509|34.240.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9JyRnaZMBrVEiVF8JpcwFsZPKontA1trQpXKxRNpyBg6fy8LZ6A
34.250.155.179|rippled-1.6.0|16509|34.248.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9KDpQhv26xuqBHPrntZ23LovSmevJZhdGRNrHgnghCqM1YPNrih
34.250.221.69|rippled-1.7.0|16509|34.248.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9Mab4QHVLHZwnkZfQsP5MPF9WJWPkayRg9oMSH3cr9J3xMFkQn6
34.253.14.248|rippled-1.7.0|16509|34.248.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9LRHKXLDLjQZSPk1YonZScnkYbycDd8qtWhJ6JWMFgwfx9VSJMn
34.254.208.252|rippled-1.7.2|16509|34.248.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n944mXcNDmhYFKuL8rZcDq6MG7pm5d1TEgDhJYa7r7FsP3oVn1D1
34.69.234.31|rippled-1.7.0|15169|34.68.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9JAEmpaH7o5wMqir6darj2DEe6WSucJ4qksHUtyTd8Rn1oT6si5
34.70.152.1|rippled-1.7.0-b2|15169|34.68.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9Mftb1Ez8rj2z2bDrdFKovCZKUm9DG61PTG7U7cMA1Yum1sEGfj
34.70.233.5|rippled-1.7.0-b2|15169|34.68.0.0/14|US|arin|2018-09-28|GOOGLE, US|n94GQ8bFv1utF8qDbRNPyshV93Frwfc2WXEDxprRvjm4hp6ZDBbu
34.72.24.92|rippled-1.7.0-b2|15169|34.72.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9Lewag7fzGkTPwdAimQM92pwgLfMhtEkoRMJY5TYAz6orobaaRr
34.74.95.202|rippled-1.6.0|15169|34.72.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9KKZpAjjpbyuH2FeGBBNNheyUSGias7AmDeb92ZE4CawPVNVDNQ
34.75.174.170|rippled-1.7.2|15169|34.72.0.0/14|US|arin|2018-09-28|GOOGLE, US|n94JU2fxQp6FXZVxiW3NiFQgarDpMZ9m8Lyz9ZQ8oSUjTitjCFJS
34.76.211.249|rippled-1.7.2|15169|34.76.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9L1XM9ytB3QufgC69kWLYvh4Prt5CsqLXYgKXKdHp55agRTZSvb
34.80.38.140|rippled-1.7.0|15169|34.80.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9J2NXq84TzbwWkykUrKuKbhmds7mfKzYiV8Dcah4F2XAa3Xc7Bc
34.83.125.234|rippled-1.8.0-b2|15169|34.80.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9MKZAHqxf9bUbwZhYkG1cBNXv22KzCSapHrZ2sPBsPVV5Puf8pw
34.83.146.129|rippled-1.7.2|15169|34.80.0.0/14|US|arin|2018-09-28|GOOGLE, US|n94METPJzNp6vGjagtCmdjXRkmCk4PijKtSNb8DkuVvsL43ugzwP
34.86.33.1|rippled-1.7.0|15169|34.84.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9M61AH2QFvQLKkhqecua4hvXQgJxYQx1mCVpKZwk51WdyWxb4AH
34.87.184.125|rippled-1.7.2|15169|34.84.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9M1GBWhPF5pxRLftcadRPc4XdxNRcvt99Ec5ZcYiqC1t3JEnyFZ
34.89.17.91|rippled-1.7.2|15169|34.88.0.0/14|US|arin|2018-09-28|GOOGLE, US|n94BZbbEKonQG8VDmQG4z4q2tjs4E9TjK4xpoxAqtbQ4FvkoLAc6
34.91.138.253|rippled-1.7.0|15169|34.88.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9Kdrx8z6wSnzLwKzkskyCKFFbx2gNFN16eNwST4QhJeeaRcmYj2
34.95.52.239|rippled-1.6.0|15169|34.92.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9LNtLupHEehBcp6dqAJ1a1dWXkWPKTxfmT8XR2bSFxyy4JnRCP9
35.153.143.176|rippled-1.7.2|14618|35.153.0.0/16|US|arin|2016-08-09|AMAZON-AES, US|n9JAVLx1CqzdVPh8Mc2WWoJvoRvkwzuk4C3w25bzcBFcPmpWzfYD
35.158.96.209|rippled-1.7.2|16509|35.156.0.0/14|US|arin|2016-08-09|AMAZON-02, US|n9KunQcSvwSR7rHGYk2gJSWj97zVSZnNteQwkhSkGoQS5aHZav71
35.183.88.251|rippled-1.5.0|16509|35.182.0.0/15|US|arin|2016-08-09|AMAZON-02, US|n9LbmPLi1BpFxZkp7eaFhnwMswMcvrQDLNZhx66hcADYpqpfK7To
35.184.126.128|rippled-1.6.0|15169|35.184.96.0/19|US|arin|2016-10-11|GOOGLE, US|n94NpfDEBu6zifZXeYmXuLu6Ky4L6SFK5muLRyJSC79GnAjGDDuG
35.184.74.97|rippled-1.7.0|15169|35.184.64.0/19|US|arin|2016-10-11|GOOGLE, US|n9M8PANPr3Tx4GU3KZdZkEofFvRD7iGrspjG1qj9g1KNPuqwDF38
35.187.11.66|rippled-1.7.0|15169|35.187.0.0/19|US|arin|2016-10-11|GOOGLE, US|n9MeXo6oHUNLL6QTA9Bk4SRxMaaDcbWtm5w6BRWTYdTqtwd54zjF
35.193.94.196|rippled-1.6.0|15169|35.192.0.0/14|US|arin|2017-03-21|GOOGLE, US|n9JjKfWi4DkPnH4zzLNvcEgpYZaVBEHu5sm5YJAmPzGhV1EpRAqo
